epoch,acc,loss,val_acc,val_loss
0,0.34972462627852086,2.3413197327372974,0.56413520016371488,1.648478078430806
1,0.77842250196695517,0.87663142084137458,0.65294866372395599,1.2982822778184147
2,0.89339103068450043,0.4052770104490801,0.64290765102775171,1.4201334336238609
3,0.94708890637293475,0.20887747781979907,0.6636967898730155,1.4192432149972862
4,0.97393784421715179,0.1159904236327505,0.66511101699789177,1.5305341346785499
