epoch,acc,loss,val_acc,val_loss
0,0.56412273800157353,1.8256251007248152,0.69579974560770652,1.194248756717007
1,0.91778127458693937,0.38893679038194295,0.68024324711605544,1.2397852187412257
2,0.98111723052714395,0.12384838540617005,0.69777966356567434,1.2175904648962494
3,0.99429583005507471,0.050042669683032434,0.69636543644079818,1.2955854667023745
